,digimathjr.e-roomforteachingjrhighschoolmathematics.jpg,mobile app,BSIS,"this study focuses on how to help students to learn and teachers through technology. face-to-face lectures online, as technology improves, this trend will
likely continue and accelerate. researchers must evaluate the impact of online courses compared to their traditional counterparts. this two-part study quantifies
the effect of two variables - social presence and learner control - on students recall, application and perceived learning levels in different lecture formats.","digimath jr. e-room for teaching  jr highschoolmathematics (algebra, geometry and trigonemetry and statistics) in the philippines","cabacang jeric, bonoodin jomarl, gojo cruz rheynald and gonzalez romel",prof vicente tabocolde,2019-01-03,available,2022-05-26 19:06:03
,dinodynasty.jpg,mobile app,BSEMC,"the developers on this study started to think a kind of solution that will actually be used for both entertainment and educational purposes. the developers try to make a game which can contribute in some knowledgeable aspects for children developments, through the use of modern art genre that can catch not only children but also adults. the objective of making this game application is to create an entertaining 2d educational-defensive game in mobile and desktop platforms suited for all ages.",dino dynasty,"aguilar gabriel r. and rodriguez jr, isaac m. ",prof genalyn villafuerte,2018-01-03,available,2022-05-26 19:06:03
,dreamlandandresortreservationsystem.jpg,mobile app,BSIS,"dreamland resort and hotel (zabarte rd.) is located at camarin, caloocan city. dreamland resort and hotel offers you a relaxing and enjoyable moment of vacation. they accept all kinds of occasions like wedding, debut, birthday, baptismal, functions, seminars and other special occasions. they have 45 spacious rooms, equipped with bath tub, hot and cold shower, clean rest room, television, mini-refrigerator and air conditioned",dreamland and resort reservation system,bistol karen and doriago mischa blessie ,prof jonathan velarde,2012-01-03,available,2022-05-26 19:06:03
,escuelasophiaofcaloocan incmonitoringsystemproposal.jpg,mobile app,BSIS,"the researcher had chosen the ""escuela de sophia of caloocan, inc. monitoring system"" in order to make manual registration, monitor the school premises by having records of the person entering in the school and provide the short message service (sms) for the concern of parents and the students. it provides also the good database management system for viewing of records and security of files.",escuela sophia of caloocan inc monitoring system proposal,"argelio al john, gasper renz jerome and palmorez jenny rose ",prof jonathan velarde,2012-01-03,available,2022-05-26 19:06:03
,eventowebportalforeventsandplace.jpg,mobile app,BSIT,this study aims to provide a web and mobile application for different events and places in the philippines which will help the clients to promote their business and gives easy access in the appointment and scheduling process as well as securely recording of data from customers. evento web portal for events and places in the philippines main purpose is to produce a platform / web-based portal system with mobile application to provide easy searching of different kinds of events and places business. it will also have an innovative direct mapping and routing for distance and direction guiding to help the user a fast and convenient way of finding their locations easier and more conveniently.,evento web portal for events and place,"baguio jemvie, ferolin claire, and magay kurt zeke",prof vicente tabocolde,2019-01-03,available,2022-05-26 19:06:03
,fitandrunapp.jpg,mobile app,BSIS,"this application is consisted of three main features. a mobile application that access your location through gps and can track your pace. counts your hands motions and movements when you hold the phone and basic exercises. it also generate a screen shot of your location when you're done that can be share in your favorite social media sites like facebook, twitter and others.",fit and run app,"    bartoldoc jeric, casimoro maria dessa d. ",prof genalyn villafuerte,2015-01-03,available,2022-05-26 19:06:03
,furnituree-corner.jpg,mobile app,BSIT,"furniture e-corner features the products of bayan furniture, lazaro furniture, rs foam furniture, jyrob's furniture and quiboy antique handicraft. all of the said furniture shops or brands doesn't have existing system. furniture e-corner will be their platform to promote and easily connect and sell their products o their present and future customers.",furniture e-corner,"bucog danilyn,magbou jamie lou, pulido alvin james and raco ronald jr.",prof vicente tabocolde,2019-01-03,available,2022-05-26 19:06:03
,gendergate.jpg,mobile app,BSEMC,"we created a game which is not only for the adults, but also suitable with the younger generations. this game was named ""gender gate"", which is a 2d 2-player game that gives such fun and enjoyment to everyone. this certain project contains such a friendly environment that makes the game a user-friendly.it also gives some benefits to anyone who plays the game. those things make the game more interesting. developing games is not always about gaining profit or creating money, but giving happiness to everyone who plays the game and recognizing the talent that all developers have.",gender gate,"    lopez anamae m, vinegas rodnie f ",prof genalyn villafuerte,2018-01-03,available,2022-05-26 19:06:03
,genesisplumbingandprotectioninc.inventorymanagementsystemandadvertisingsystem.jpg,mobile app,BSIS,"an automated inventory helps to minimize the risk of errors. it also helps to store details of the inventory, update the inventory based on the sales details, produce receipts for both sales and stocks. the users of this system can be two or more but mostly admin is high level authority to the website which admin monitor happening in the system, admin also has the privileges to add more stocks to the warehouse, changing the price of an items, etc.",genesis plumbing and protection inc. inventory management system and advertising system,"jerico dela cruz, erwin bantista and segundo cruz jr. ",prof michael tan,2019-01-03,available,2022-05-26 19:06:03
,hgtautopartstradingmobileanddesktopapplication.jpg,mobile app,BSCS,"the evolution of technology is growing very fast. from simple calculator to now what we called computers. nowadays, computer technology leads the world because of its being flexible to do different tasks, it has a very high demand for the use of this kind of technology, especially those large and high profile company in different country today, because of rapid grow of technology, even the simple process of selling and inventorying products of some company demands for the use of this computerized system for them to make much easier and to lessen the not only the process of selling and inventorying products but also the workload of employees which is very helpful to large company",hgt auto parts trading mobile and desktop application ,    gonzales ricardo and ibarra gil martin ,prof jonathan velarde,2013-01-03,available,2022-05-26 19:06:03
,hintmaryfiedeventservice.jpg,mobile app,BSIS,"this study's focus is on the online event services system in an online event services system software project that serves the functionality of an event manager. the system only allows registered users to login and new users are allowed to register on the application. this is proposed to be a web application. the project provides most of the basic functionality required for an event. it allows the users to select form a list of event types. once a user enters an event type e-8. (marriage, birthday party) the system then allows the user to select the date and time of an event, place the event equipment's. all these data is logged in the database and must use a voucher as payment method. this data is then sent to the requirements and his contact data stored in the database.",hint maryfied event service,jordan jayjay and labos christel ,prof michael tan,2018-01-03,available,2022-05-26 19:06:03
,i.tjobhubi.tjobseekersinthephilippinesassessmentandscreencapturingsimulationwithlivechatandvoicesearch.jpg,mobile app,BSIS,the main purpose of it jobhub for it jobseekers in the philippines with assessment and screen capturing simulation with live chat and voice search is to modernize the process of finding and applying for a job by means of interacting online that the user can easily use. this system lessens the hassle that they faced in the old process of applying.,i.t jobhub i.t jobseekers in the philippines assessment and screen capturing simulation with live chat and voice search,"    cerendo bernard, oris enrico, revero jr. herbert and jodaje jayveg ",prof vincent tabacolde,2019-01-03,available,2022-05-26 19:06:03
,ialertemergencyresponsefornaturalandman-madedisastersinformatiomanagementwebportalandandroidappwithgpslocationtrackerandgpsintegratedmap.jpg,mobile app,,an integrated system as emergency response for natural and man-made disaster information management that allow the local government units(LGU's) such as barangay units and the responders to track the current location of their rescuees to be able to provide an assistance and physical help to the survivors of disaster. This system will name iAlert that provides graphical and real-time information to the responders of barangay units.,ialert emergency response for natural and man-made disasters information management web portal and android app with gps location tracker and gps integrated map,"    basa maria nicole, boseo john paul, fortuna edwin, jabonete joey",prof vicente tabocolde,2019-01-03,available,2022-05-26 19:06:03
,informationdilimanmarketingdepartmentinformationsystem.jpg,mobile app,BSCS,"informatics philippines is part of a network of training und education companies that operates in over 50 countries spanning asia, europe, africa and south america informatics group is listed on the main board of the stock exchange of singapore.",information diliman marketing department information system,    clores king john and velasquez paolo,prof raul gutierrez,2016-01-04,available,2022-05-26 19:06:03
,jenilloserviceandconstructionandconsultancyofficial website.jpg,mobile app,BSCS,"computer is one of the most productive tools of technology. it makes our work easier because of its potential capabilities. furthermore and more business transaction are running with computerize system. and with those system it lessens the burden of each business to help their works and with that, more numbers of client will be entertained.",jenillo service and construction and consultancy official website,    ayog alice and bolor ma. lourdes ,prof jonathan velarde,2013-01-04,available,2022-05-26 19:06:03
,jmlgadgetsandcomputeraccesorieswbportalusingqrcode.jpg,mobile app,BSIS,"information technology is fast growing, and every office is now dependent on a multitasking level of processing. seeing these possible on how information system helps reduce task and speed up the different operational processes, the researches have chosen jenrillo services construction and consultancy) is to increase the efficiency of its staff their work and maximize the time in the performance of their work. computer is one of the most productive tools of technology. it makes our work easier because of its potential capabilities.",jml gadgets and computer accesoriesweb portal using qr code,"    buya leonard, fernandez jerome and singson mary anne",prof michel tan,2019-01-03,available,2022-05-26 19:06:03
,kiddiesworldoffairytales.jpg,mobile app,BSCS,one of our solutions in this problem and taking for the advantage for these children is kiddies world of fairytales or kwof for short would belong in this kind of category. kiddies world of fairytales is a simple mobile application that created to be benefitted mostly for the children also considered students in grade schools and high school to improve their reading skills and imagination skills and also,kiddies world of fairytales,    nontes nadonna mae and meyor marvin rod,prof edwin macaspag,2015-01-03,available,2022-05-26 19:06:03
,kingoftanks.jpg,mobile app,BSCS,we researchers used the descriptive method as one of the basis in coming up with sufficient information with regards to android game development. we used many platforms and acquire new language to develop the system. search and earn to provide the needs to the study. succeeding results is that we finish it with all the requirements need for the problem. the feedback was awesome and we conclude that having a nice 3d graphics will attract more users to play the game. our study stands to benefit the android users especially those users whose engaged in android games.,king of tanks ,"bermillo aljon, de lara ramable, and directo cedrick",prof genalyn villafuerte,2016-01-03,available,2022-05-26 19:06:03
,madmarksandcreameryandgoodseatportal.jpg,mobile app,BSIS,"this study focuses on the online table reservation, sales and inventory and supply chain management of mad marks creamery & good eats restaurant. this system provides a user friendly and effective system resulting to a systematic way in determining conflicts that are encountered during table reservation, sales and inventory and supply chain management. some of the conflict are the time consuming of the manual forecasting, lack of mandatory tracking fill rate and inventory turns, difficulty on taking customer information the objective of making this website and application is to eliminate the use of manual forecasting, lack of mandatory tracking fill rate and inventory turns, to provide a much operative way of table reservation, managing sales and inventory and supply chain. with the help of this web portal and application, conflicts can now easily identify and resolved.",madmarks and creamery and goods eat portal,"ladea, kemberly, tan mary oy, valeza kim elise ",prof jayson s. joble,2018-03-01,available,2022-05-26 19:06:03
,metrovetportal.jpg,mobile app,BSIS,"this study is focus on developing a portal web-based system and mobile application for veterinary websites that helps pet lovers to find different registered veterinary clinics in the philippines. they can easily access their desired veterinary clinics, see the location and operating hours by searching the place near to them. other registered veterinary clinics are possible to find in this portal after filling up the form and give the requirements needed. metrovet portal's purpose is to provide an ease access for customer in order to process and facilitate them in purchasing supplies and to plug their clinics to be known. going to the clinic back and forth can cause so much time, so the customers will just use the application and communicate with clinic's staff and do some appointments or what transaction it will be.",metro vet portal,    bonganay rica mae and ebreo katiya ,prof michael tan,2018-03-01,available,2022-05-26 19:06:03
,mobiledelvefileexplorer.jpg,mobile app,BSIS,"we all know that in our advancement in life, the rapid developments for new devices are to ease the communication and processes in our daily activities. but due to the hurried development, the number of bugs and mistakes from the released applications and operating system are arises nowadays.",mobile delve file explorer,"arinaza, karen, galona mattana cristina ",prof jonathan velarde,2012-03-01,available,2022-05-26 19:06:03
,mobilesecretary.jpg,mobile app,BSCS,"this app will help the employee's to lessen their hardship in managing their schedule. they can set here their appointments and it will notify them at the exact time that they've set on it. they can also save notes in case they don't have a notebook and ball pen with them. and one of the features of this app is, when they didn't know the place of their appointments, they can now track where it is. this app uses a google map that if the employee searches the place of appointment, it will draw a route that will lead them to the place. and while the employee is on his way to that place the tracker of the cell phone will also move where he is. this app is very useful especially to the employees and it is very easy to use.",mobile secretary,tangguin jenina and timbal christian paul ,prof edwin p. macaspag,2015-03-01,available,2022-05-26 19:06:03
,myonestopcareercom.jpg,mobile app,BSIS,"this study focuses on providing faster and reliable online job hunting and applications through an online website and an android application to make the browsing and applications more efficient and for the users to avoid the hassle and conflicts on job hunting. our goal is to avoid or eliminate the manual job application of the applicants that consumes a lot of time and energy. by the use of computerized system, job hunting and job applications could have a more efficient and convenient way of searching for jobs. by the use of computerized system, job hunting and job applications could have a more efficient and convenient way of searching for jobs.",my one stop career . com,aquino raymon and gannacial jose b. jr. ,prof jayson s. joble,2018-03-01,available,2022-05-26 19:06:03
,nationalprintingofficepayrollsystem.jpg,mobile app,BSIS,"it can be defined as the acquisition processing, storage and dissemination of vocal, pictorial textual and numerical information by microelectronics-based combination of computing and telecommunications. in addition to it, it has been said as the area of managing technology and spans wide variety of areas that include but are not limited to things such as processes, computer software, information systems, computer hardware, programming languages, and data constructs. in short, anything that renders data, information or perceived knowledge in any visual format whatsoever, via any multimedia distribution mechanism, is considered part of the domain space known as information technology (it).",national printing office payroll system,"legasca trish, mailo angelo ",prof jonathan velarde,2012-03-01,available,2022-05-26 19:06:03
,nmisinventorymanagementsystem.jpg,mobile app,BSIT,"this study is focused on the national meat inspection service, a government agency under of department of agriculture. the processes and services they provide for the people were time consuming methods. the proposed project aims to solve these problems through developing a web-based system by using a computerized inventory management with the help of a mobile application to lessen the work of the employees such as meat inspectors and focal persons. the objective of making this study is the reporting processes of meat inspectors to be more efficient, the information they fill up will be more accurate and the time consumed with the works of the focal person will be lessened.",nmis inventory management system,ballesteros jerome and panim reils carlo,prof raul gutierrez,2018-03-01,available,2022-05-26 19:06:03
,opticalclinicwebportalinthephilippines.jpg,mobile app,BSIS,"the optical clinic web portal in the philippines was proposed to help different clinics around the philippines. this project aimed to develop a web portal for optical clinics that use manual processes based on the gathered interview with partner clinics and optical customers. the project concerned on how the manual reservation and transaction can be handled by each registered clinic. relevant information of optical clinic includes to the given account for customer viewing. customers can involve to different clinics and perform transaction based on their needs and also the information of customers is considered for registration purposes only. the features of this project are for both optical clinics and customers, handling proper records and appointments, finding or tracing an optical clinic and communicating by using this portal",optical clinic web portal in the philippines ,"    odog florabelle, quinta cyrille, villanueva annalyn and yare chris noel ",prof vicente tabocolde,2019-03-01,available,2022-05-26 19:06:03
,piggytorionrush.jpg,mobile app,BSEMC,piggytorion rush is a 2d adventure running mobile game in which the player will run to the obstacles in different levels. the player must avoid the obstacles and the enemies and reach the finish line to proceed to the next level. this game will test the player's patience. this game is not like typical running game; it will test the player's tactics skills that must measure carefully when you jump into the platforms or to avoid the obstacles that along your way. this kind of game will give also some excitement to the player especially if they are employee or working personnel with full of stress,piggytorion rush,    tagay mark mathew  and santiago david ,prof genalyn villafuerte,2018-03-01,available,2022-05-26 19:06:03
,pm.jpg,mobile app,BSCS,"the researchers intended to develop a mobile application called pm which stands for print manager to provide a fast and easy way of printing files that they needed especially if time and effort is concerned. pm provides a printing service through wireless connection using your android mobile phones, it can print files even if you are in a distant place with the help of the said phone. the study will help the researcher to identify the problems being encountered by the user with printing of files through a mobile phone the study aims to eliminate the problems encountered thru printing problems such as cost, energy, time and effort of printing that can't print and can't connect to computer (server) without using any necessary connector or extra wires were the specific objectives of pm (print manager).",pm (print manager) ,    agluya klayd kent and fernandez  katrina ,prof efren victoria,2015-03-01,available,2022-05-26 19:06:03
,propartswebportalwithevouchersandvirtualsearch.jpg,mobile app,BSIS,"this study is focused on developing a web portal and mobile application can allow customers/buyer to search and order products they desire or cancel his/her transaction over the internet at any time, attract new customers with search engine that allows to search using visual search and display products provide a credit card for online payments, shipping fee and cash on hand delivery methods. it will also have a chatbot (faq) for customers and dynamic mapping for the location of the clients.",pro parts web portal with e-vouchers and virtual search,"    abaca leoniel, bolon jerdrex, vego jr. namedo ",prof vincent tabacolde,2019-03-01,available,2022-05-26 19:06:03
,rvillegastaxischedulingtrackingandmonitoringsystem.jpg,mobile app,BSIS,"the main objective of this project is to design and develop a system that will help the company to provide an automation of scheduling, tracking, and monitoring of all taxis. as we observed, taxis are numerous but they are set aside by many people. most of us used to ride in a grab or uber rather than to a taxi. the researchers proposed a system that will help passengers to have an easy access for a good service and safe transportation. they will be able to give a review, comment and report about the performance of driver. aside from that, this system helps the client or the company expands their target customers nationwide.",r villegas taxi scheduling tracking and monitoring system,    bejo airom john and contalba jun christopher p.,prof michael tan,2018-03-01,available,2022-05-26 19:06:03
,realestatebrokerwebportal.jpg,mobile app,BSIS,"our project ""real estate broker web portal"" is related in online application of estate real estate broker web portal is advanced solution in every broker to advertise in convenient way and also in the customer can find a property that suitable in their need qualification. here registration is also free cost. so user can register by using real estate portal then buy the property & verify them the software is reliable to user. our main concept is give best and quick result in the user.",real estate broker web portal,"    vergara jessica mae and canada, judy ann ",prof michael tan,2018-03-01,available,2022-05-26 19:06:03
,rextore.jpg,mobile app,BSCS,"the general objective of the study is to produce an online bookshop system that will efficiently maintain covered time usage and monitored user's information's. to secure the data and information by the system, provide an easy and fast way in searching the methods, in able to report on time. the spiral life cycle model is a type of iterative software development model which is generally implemented in high risk projects. there are four sections. to determine the objectives, alternatives and constraints, risk analysis and evaluation of alternatives, execution of that phase of development and plan the next phase. in the whole semester of conducting this study we have noticed that the customers were able to easily choose the books that they want. aside from that the privacy of the information of each customer is secured with this account",rextore,    oliva franz and realista johio ,prof edwin macaspag,2015-04-06,available,2022-05-26 19:06:03
,schoolinformationmanagementsytem.jpg,mobile app,BSIS,"this is 'school information management system (sims) which handles registration and enrollment of students, scheduling of rooms, offline payment and grading of students.",school information management sytem (sims),"    petate, jesabel m. ",prof michael tan,2018-03-01,available,2022-05-26 19:06:03
